,output_layer
0,inf
1,0.5174524579123673
2,0.5014064518956425
3,0.4733726575755256
4,0.2993857887946817
5,0.2887707328598658
6,0.28825840708011485
7,0.2571447831882059
8,0.25680220881575666
9,0.25656782152559304
10,0.2517913062290806
11,0.23387266509174562
12,0.233114254219682
13,0.23297087668746713
14,0.2181856576313306
15,0.21689048717328596
16,0.2153417288961454
17,0.212401103563905
18,0.21157130746188346
19,0.21017998456028847
20,0.2017592360968578
21,0.19403050619159468
22,0.19193358213628414
23,0.18685250511306759
24,0.18440810226743012
25,0.18284528596580607
26,0.17882224439083427
27,0.15533733230139773
28,0.14957307978290268
29,0.14915008650330466
30,0.13868809815357777
31,0.13099841622136443
32,0.12629194099063942
33,0.1257306278172992
34,0.1244941783284727
35,0.1244365749920154
36,0.12396125813375022
37,0.12076809801304957
38,0.11203831484049864
39,0.11040265929318369
40,0.1101205049116742
41,0.1100857116535593
42,0.10317386020540607
43,0.10184165995810117
44,0.10150804981867059
45,0.09656523089163559
46,0.09016390997786346
47,0.08945145286198515
48,0.08939434233588577
49,0.08424546446269629
50,0.08409205250797235
51,0.07496487093858466
52,0.07325661314650561
53,0.07325397958064797
54,0.07304228733608899
55,0.07284395409502753
56,0.06351887487373083
57,0.0633567196624227
58,0.060570962314239654
59,0.0586388348235406
60,0.05698830367970666
61,0.05625450194988398
62,0.055766711320488556
63,0.05567031408870004
64,0.04972148930259852
65,0.04934360336547732
66,0.04891737794708059
67,0.04877121695021261
68,0.04650151743769484
69,0.04553952150784932
70,0.045419608404077515
71,0.045249266876423354
72,0.045198131409422165
73,0.04501415024510282
74,0.04463305282377356
75,0.04445211912099558
76,0.04419082176959512
77,0.04385576523966378
78,0.04363176594628894
79,0.04362097274019692
80,0.043493265040209145
81,0.04347399435163091
82,0.043400100876451936
83,0.04331667353432413
84,0.04295208145393752
85,0.04271267098763088
86,0.04191115101670234
87,0.04130925446660611
88,0.04125458438260753
89,0.041206646761995605
90,0.04083478858415467
91,0.04077763350473806
92,0.04045453347385545
93,0.040252972362683125
94,0.04016740153378644
