,model
0,inf
1,28747.015565960563
2,0.6666644884749557
3,0.2884082036148434
4,0.2690838228017657
5,0.2662939173123525
6,0.2659002923858127
7,0.2640179392223894
8,0.25716547512444754
9,0.2568620198399949
10,0.22180294335449968
11,0.2106627172978393
12,0.20400402480007115
13,0.18454131619266648
