,weights
0,inf
1,125172.07163701805
2,123605.61783012027
3,121725.38675159749
4,121267.45157836977
5,121211.61028151237
6,99924.91280473828
7,90133.97562599862
8,82261.88798431141
9,0.4960351878433699
10,0.4948595811879729
11,0.4928820883724627
12,0.4400772020401084
13,0.28472539903934063
14,0.2845528153016606
15,0.28395051637454827
16,0.28341607008152436
17,0.2834135388476069
18,0.28337387790096125
19,0.2832748163930659
20,0.2830631942163598
21,0.2828612523986948
22,0.18453772957052483
23,0.1763154037123424
24,0.15575592069208508
25,0.15444106843046657
26,0.15420430538369218
27,0.15350456727145956
28,0.15259344350511447
29,0.151233920607868
30,0.15012906927078198
31,0.1462409946547791
32,0.1447356647827242
33,0.14412096167221147
34,0.1416653503399537
35,0.1400611943710378
36,0.1305771208718165
37,0.12964144608980743
38,0.12831676171778328
39,0.1271141843018725
40,0.12648932672954513
41,0.12644149990872317
42,0.11633754384715962
43,0.1084479355036478
44,0.10839413573826731
45,0.10838656234921314
46,0.10759989138683491
47,0.1042656819546783
48,0.09927335539412438
49,0.0992150656258852
50,0.09857406384634947
51,0.09843357681359474
52,0.09789384190300059
53,0.08931089660243965
54,0.08894910840136394
55,0.08766031676958207
56,0.08631936065483223
57,0.0800889992852195
58,0.07864328734034856
59,0.07862808741654698
60,0.06423118910576689
61,0.06173264482215196
62,0.061681211040471605
63,0.06167311840094336
64,0.06018415266267333
65,0.05846304852564951
66,0.05749304194449599
67,0.05687806388967877
68,0.05482237017372575
69,0.054450028457205826
70,0.05316629511964405
71,0.04764501377694844
72,0.04700671268462667
73,0.04332464952553966
74,0.042808872229112484
75,0.03877516334050674
76,0.03757948962585873
77,0.03746784837324137
78,0.03682274776777502
79,0.036516960727056645
80,0.035846126308223016
81,0.03466729529702005
82,0.03463901208326044
83,0.034513827580615344
84,0.033109771040259604
85,0.03273233213095128
86,0.03178226111475763
87,0.02968424993520359
88,0.029599003244467615
89,0.02951330685879374
90,0.029341147113870536
91,0.028537733909081417
92,0.028536485712612747
93,0.02848783050390847
94,0.02799288910077383
95,0.02795739354966107
