,weights
0,inf
1,0.35508423630178276
2,0.355060546112814
3,0.3550307385684384
4,0.35502977065785457
5,0.3549706814569899
6,0.35489099570624744
7,0.3547889128667804
8,0.3540076423123121
9,0.3524236575627298
10,0.35213068626954874
11,0.309314930966087
12,0.2922267991542896
13,0.2878303319940542
14,0.28119531714536894
15,0.28112569902641915
16,0.27993916002093316
17,0.2795254130852577
18,0.27886799376367993
19,0.2711908274056561
20,0.2706082424538744
21,0.2702492664667264
22,0.26866317353513725
23,0.26832194808018944
24,0.2676482781632867
25,0.2643271987135758
26,0.26132228662949164
27,0.26105800861350753
28,0.26009997315273564
29,0.2599090562816616
30,0.25876635490222066
31,0.25869022736618563
32,0.25847092047175946
33,0.2504884836599143
34,0.2475578793465856
35,0.23835478419814707
36,0.23460796555884414
37,0.23306430591376703
38,0.2312079704057525
39,0.22901390425114027
40,0.22546724562562762
41,0.2251344975710475
42,0.2204953289954426
43,0.2195175055707332
44,0.2170733709018746
45,0.21676076414602088
46,0.2137776530577282
47,0.21042702406161332
48,0.2095637032650472
49,0.20794164400213802
50,0.20728324906049977
51,0.2054867512000291
52,0.20505329667324224
53,0.20201265365637117
54,0.20028494939243485
55,0.1953904908810228
56,0.19401958351308685
57,0.1923376170661415
58,0.19037974028535734
59,0.1672496458795051
60,0.16638431596812073
