,model
0,inf
1,0.11074527005819174
2,0.11065474398558998
3,0.11050973476725755
4,0.10438771914594408
5,0.10421652248293577
6,0.10387482862430054
7,0.10288058416978717
8,0.10287581512370546
9,0.09576616758868597
10,0.0957478695307286
11,0.09573205469943431
12,0.09567381768172095
13,0.09566148623786808
