,model
0,inf
1,0.22910404806637125
2,0.22907658944602244
3,0.22904447601286979
4,0.10643271527276726
5,0.10630369718530704
6,0.10247867838393666
7,0.10126970731662445
8,0.09036410596020782
9,0.07974051327821982
10,0.07969385277902406
11,0.0644064593840888
12,0.06439164143071067
13,0.05562871824425684
14,0.027312322832202626
15,0.027260244456065827
