,hidden_layer
0,inf
1,0.3453264114178253
2,0.3384552525515467
3,0.3363835078274559
4,0.3313098866820987
5,0.3303742476544952
6,0.25286384369049403
7,0.22973327935243484
8,0.17817787313041106
9,0.10513828777822203
10,0.10497293563784492
11,0.10482685077780068
12,0.1046890615385673
13,0.10450790884610553
14,0.10443445946412852
15,0.10304517820803537
16,0.10302578812271586
17,0.10302078411667852
18,0.10301584700924635
19,0.10171808842574297
20,0.10171336510162149
21,0.09887490738277661
22,0.098841090980933
23,0.09882373191312022
24,0.09881874808088041
25,0.09881796434265187
26,0.09881765487202658
27,0.09521578819376028
28,0.09520208570651946
29,0.09518792671171229
30,0.09516558782330391
31,0.09516464727848552
32,0.09515803185886407
33,0.09451019048250121
34,0.09447506445121136
35,0.09445814126110404
36,0.09403359577758204
37,0.09394444141270832
38,0.09370440965793218
39,0.09366555308682487
40,0.0936509403534407
41,0.09363949936539388
42,0.09363301540303315
43,0.09361849047972068
44,0.09342921117249058
45,0.09340941469470307
46,0.09336180727567056
47,0.09336145124110441
48,0.09292299153561112
49,0.09282125796608856
50,0.09228553177153417
51,0.08671183697603481
52,0.08667560074108428
53,0.08666889659774055
54,0.08664926007586848
55,0.08660859648538745
56,0.08653920056334699
57,0.08653224482853096
58,0.08597456117496759
59,0.08342768751206749
60,0.08337102518376617
61,0.08337092393102319
62,0.08336385491415849
63,0.07862254258557791
64,0.07861149445921382
65,0.0785577638816075
66,0.07801285476431191
67,0.07766034941685696
68,0.07727068251819348
69,0.07704074694741027
70,0.0769386439885916
71,0.07691568287700708
72,0.07690591958354058
73,0.07688720382092093
74,0.07501075679419714
75,0.07326196606416312
76,0.07080056199430515
77,0.07073703470073378
78,0.07067942627019268
79,0.06795610030531532
80,0.06723469114595301
81,0.06638704960967297
82,0.06627649827804712
83,0.06612228568902209
84,0.06528322808701133
85,0.06325908198149108
86,0.0610018600602313
87,0.060194602455924014
88,0.06017423343310188
89,0.060154495282855755
90,0.06014609124597254
91,0.06012176981365957
92,0.059850865001376
93,0.059795708226609116
94,0.05870897992370204
95,0.05165146630892992
96,0.051387999665675914
97,0.051215414618378786
98,0.04960679813396159
99,0.049509672143386925
100,0.04907439102931462
101,0.04863192446803607
102,0.048473731840583206
103,0.04569606045172015
104,0.0444297122677764
105,0.043631174969335974
106,0.043016669715108403
107,0.042234919989740466
108,0.04211063657641539
109,0.04156187748027581
110,0.03884744470252209
111,0.035606091911560535
112,0.03554272137670852
113,0.02991961136939647
114,0.029875919776208626
115,0.023645970559586674
116,0.02281455497912797
117,0.022786016353716403
118,0.022751550778085362
119,0.02256888389170637
120,0.020932696572807375
121,0.02061704810330996
122,0.018300940483525676
123,0.018243247034876363
124,0.0182287220123007
125,0.016906844565319202
126,0.016305623109522625
127,0.016126302092662727
128,0.015357374459583859
129,0.015323332278829174
130,0.0152159742319171
131,0.014785215003972575
132,0.014483390593991972
133,0.014310500729909628
134,0.014147931872734573
135,0.014100248598604653
136,0.014029439145790457
137,0.013381141670234478
138,0.01325597974310182
139,0.012644920375641772
140,0.01264343530805254
141,0.012635223913180716
142,0.012634279291853673
143,0.012230726185432982
144,0.012131037467674395
145,0.011992618141221477
146,0.011647946844260796
147,0.011287669512540994
148,0.010824190521108229
149,0.010182228761712797
150,0.010086877590078645
151,0.010049555582131022
152,0.010028722837842705
153,0.00985504290323185
154,0.009840552437044533
155,0.009789613900761617
156,0.009763825948203995
157,0.009763492488462564
158,0.00976293675333707
159,0.009761183621404055
160,0.009751351069547297
161,0.009751190772509617
162,0.009736210380301933
163,0.009735906565196574
