,model
0,inf
1,0.3278395559678292
2,0.1575873981449942
3,0.1574041067790536
4,0.1573208231514599
5,0.11947473703111192
6,0.11947335090218948
7,0.10582383917990658
8,0.10543482772712812
9,0.10497521901610789
10,0.10495603177738858
11,0.10488147691047418
12,0.07183001447495406
13,0.07134210412616727
14,0.04810455409466606
15,0.04784007928711333
16,0.04647975742640588
17,0.04635713946980682
18,0.04518274049628506
