,weights
0,inf
1,0.35555377250321607
2,0.3555477839863476
3,0.3555446169186093
4,0.34895007568075087
5,0.3394938447734292
6,0.21197413341894386
7,0.21170040436285095
8,0.2115203740637072
9,0.21138092901241545
10,0.10598253133105898
11,0.10551694404710993
12,0.10551694388229815
13,0.10551694035969365
14,0.105028718287821
15,0.10502623646433959
16,0.10502623212374913
17,0.10487528525520481
18,0.10486991662141272
19,0.10485741198477505
20,0.10407401145885703
21,0.10304348843522493
22,0.10300783548991849
23,0.10248217497130177
24,0.1017744747654416
25,0.10122774070609059
26,0.10109315228171101
27,0.1008575782695462
28,0.10065118010254732
29,0.09972256308587854
30,0.09971834256739552
31,0.09969408678853578
32,0.09968571016756715
33,0.09967559948099874
34,0.09887075740431728
35,0.09883009331803512
36,0.09879907697753532
37,0.09704706204644829
38,0.0965192474530089
39,0.09628268886241118
40,0.0951954803041383
41,0.0951653573576542
42,0.09498261678852048
43,0.09448075615579084
44,0.0944567263719483
45,0.09377441920157363
46,0.09277922214422721
47,0.09267821462423544
48,0.09223293253070942
49,0.0903221983588728
50,0.0895975333291807
51,0.08730115975650027
52,0.08693774839217744
53,0.08645449764097082
54,0.08584404880730251
55,0.08541370389650853
56,0.0849435174374721
57,0.08482816930197006
58,0.08481157729383297
59,0.08479772988786714
60,0.08396088762939409
61,0.08220198331207954
62,0.07925950922903065
63,0.07858403699199054
64,0.07856001000157198
65,0.07854177544770616
66,0.07707074881835224
67,0.07706982698050381
68,0.07706242502823633
69,0.07706178337059696
70,0.07694492015768255
71,0.07619006721475578
72,0.07509030232886635
73,0.07501075679419714
74,0.07498381014029812
75,0.07445768853587473
76,0.07228367762285076
77,0.072263495858922
78,0.07148683185139428
79,0.07109489030189457
80,0.07101055898984276
81,0.070902816085658
82,0.06956506720637852
83,0.06950413552655485
84,0.06948053049350154
85,0.06870224580058722
86,0.06841275661861669
87,0.06724678995506443
88,0.06274385093342646
89,0.06271868000551906
90,0.06265665204473272
91,0.06262483012622105
92,0.0601531127002075
93,0.060135445254932834
94,0.06013358182965522
95,0.05996530566155083
96,0.05991793824460947
97,0.059838874221838215
98,0.059818243126065325
99,0.05969953254126568
100,0.05943623873122799
101,0.05238685319351681
102,0.052383704422335337
103,0.05197519247382074
104,0.051580784558349885
105,0.051551773461401385
106,0.05154805174922782
107,0.05147581385558927
108,0.05146407573882163
109,0.0514204270730254
110,0.04963221240422845
111,0.04955517880816299
112,0.04904028070525332
113,0.0488437212977894
114,0.04857392275994735
115,0.04772680960716813
116,0.04771110603339276
117,0.04673639802868541
118,0.046612114095353034
119,0.046604134135122474
120,0.04660221540308099
121,0.0465850735675708
122,0.0454506861471008
123,0.045039805158517146
124,0.04503976331996258
125,0.04502582551593751
126,0.044937929302737836
127,0.03553245869116759
128,0.035456085599003574
129,0.03395898960271269
130,0.033063755876445514
131,0.0315111739932781
132,0.03130565753385857
133,0.031139631308263718
134,0.029916956870814908
135,0.02980935191319815
136,0.029771082549201282
137,0.029718990727776166
138,0.029332923257395116
139,0.029115184033059665
140,0.02901609927628906
141,0.02894971120382604
142,0.028819874140934964
143,0.028434544423949985
144,0.02755278850083658
145,0.02728888548318825
146,0.027012294383118404
147,0.026436773047647924
148,0.02293131216612564
149,0.02216243600426188
150,0.02205353811961239
151,0.020325877482685547
152,0.019169289781454272
153,0.01869354126953091
154,0.018421211660983774
155,0.01807965873057181
156,0.018075777669115244
157,0.01737755819249851
158,0.01640483789037754
159,0.016206560449153362
160,0.015631097729921124
161,0.014879612920769296
162,0.01480983535310066
163,0.014416802262404403
164,0.01383011903385733
165,0.013526702764547635
166,0.0133341665516914
167,0.012682931237545719
168,0.012655921362368767
169,0.012643163690627323
170,0.01262636978733305
171,0.012334691208330516
172,0.012315693430396735
173,0.011407824408130688
174,0.011286614815148133
175,0.011259037370542516
176,0.010561913590924834
177,0.010226704932112968
178,0.010039586597753607
179,0.009986990472965607
180,0.009946351947843237
181,0.00992935217359216
182,0.009928851941433909
183,0.009804204010548307
184,0.009763496833793801
185,0.009763492488462564
186,0.009761183621404055
187,0.009751351069547297
188,0.009735906565196574
