,output_layer
0,inf
1,11786.092922463176
2,0.3059755829335232
3,0.2764057592671927
4,0.22436880205430593
5,0.19221785252646206
6,0.14649269764433112
7,0.10699462240518104
8,0.10643301101750537
9,0.10627475623552148
10,0.05589649270580779
11,0.05562871824425684
12,0.02235225716407814
13,0.018972377052063897
