,weights
0,inf
1,0.11700237128786335
2,0.11680191154394408
3,0.11669166824669448
4,0.1161957661436858
5,0.11577953894054269
6,0.1145606700429567
7,0.11097583211273315
8,0.11069815603255578
9,0.11066047378592929
10,0.11056367125963266
11,0.11047780007818361
12,0.11046535833368644
13,0.11046476945270628
14,0.11046223303738317
15,0.11046207261603025
16,0.11045976319230041
17,0.11000448325558554
18,0.10999483518517375
19,0.10999249575825375
20,0.1099915005323692
21,0.10997497996293792
22,0.1099681181178396
23,0.10996085510671297
24,0.10986900504072353
25,0.10985045391989816
26,0.10983873257482661
27,0.10983022358205723
28,0.10982154377303013
29,0.10981937295305867
30,0.1098148885317034
31,0.10981253940161978
32,0.10980607448307238
33,0.10980312537427861
34,0.10979897886767422
35,0.10979585230913295
36,0.10819568206647757
37,0.10775155362979617
38,0.10704933325226804
39,0.10691178343372658
40,0.10639162391003791
41,0.10561092661988168
42,0.10372554412046629
43,0.07574209684296722
44,0.04062533185361205
45,0.034543964154039146
46,0.021823430329430522
47,0.02156449951448502
48,0.016422594618150356
49,0.015416451637883277
50,0.014466905503980946
51,0.012081240777466674
52,0.011744017215071366
53,0.009887053645782521
54,0.009822027276282801
55,0.009200481797841909
56,0.00879992685998106
57,0.008318961668449172
