,weights
0,inf
1,1.7201177828697654
2,1.7174938313779664
3,1.7172105792643657
4,1.7156884192777473
5,1.7122385776494322
6,1.7087978896398317
7,0.6038145980408794
8,0.5801004129793614
9,0.5337359601832828
10,0.4959692532025676
11,0.4412741550414468
12,0.31547536315345526
13,0.3139457174060773
14,0.3078977284511651
15,0.30718038686291
16,0.3041545795469612
17,0.3024714742983216
18,0.29564984327516153
19,0.17297947193400565
20,0.1714504244140704
21,0.11123815924912038
22,0.11081406222578531
23,0.11051539935019218
24,0.09053919253243678
25,0.05257224188822184
26,0.051195832625301536
27,0.040802063320757566
28,0.03489116627603854
29,0.030171348185352522
30,0.028170623715247506
31,0.027614370922892498
32,0.019612151681883922
33,0.018214608863450246
34,0.017196875866668022
35,0.01693541241926286
36,0.016315083581725322
37,0.015568451509107363
38,0.013041334847226757
39,0.012746682789150447
40,0.012555009668245595
41,0.011911157807332347
42,0.01179386448275252
43,0.011757502937467404
44,0.011295957221521387
45,0.011141726974292694
46,0.01099187001765106
47,0.010960883427306032
48,0.010924199313443368
49,0.010833341317189852
50,0.010820489315292626
51,0.010047174316086219
52,0.009802003956529904
53,0.009797027502152248
54,0.00978146704165658
55,0.009521431072154392
56,0.009519841049282031
57,0.00932985071886476
58,0.009295459190511963
59,0.009243060329902188
60,0.009212036747540698
61,0.008964264200268923
62,0.008575989399839232
