,output_layer
0,inf
1,137813.030948
2,2.04451884001
3,1.85223278406
4,1.27494339095
5,1.04031367623
6,0.968799957969
7,0.936620261347
8,0.928738056555
9,0.928152897781
10,0.890944203382
11,0.410198117743
12,0.408107579472
13,0.406608582459
14,0.406366434106
15,0.292145214294
16,0.291190648511
17,0.28994198703
18,0.289223068068
19,0.288612283115
20,0.28769927956
21,0.282593650599
22,0.282157796655
23,0.278821519969
24,0.277806349814
25,0.277280178032
26,0.276999112498
27,0.26953674978
