,topology
0,inf
1,4.16847837846
2,0.903459340587
3,0.303280314992
4,0.290708708803
5,0.288207487789
6,0.287792140341
7,0.285289690673
8,0.283029393983
9,0.282186348742
10,0.281681553165
11,0.281021660075
12,0.279665769178
13,0.277283537252
14,0.274842842053
15,0.273195819114
16,0.272007140899
17,0.26835548958
18,0.265006776362
19,0.260218420378
20,0.254666132887
21,0.25419394654
22,0.252777772448
23,0.248996754175
24,0.248313286757
