,model
0,inf
1,0.91706796429
2,0.915921670032
3,0.847727786863
4,0.323109893129
5,0.294054561905
6,0.293999537815
7,0.291630850014
8,0.290850706008
9,0.285208940737
10,0.27625295051
11,0.275576303883
12,0.275437599179
13,0.259283978553
14,0.256013190764
15,0.253222815278
16,0.241548279095
17,0.240944118486
18,0.234757713081
