,hidden_layer
0,inf
1,0.393456904276
2,0.393297813987
3,0.393213091677
4,0.370544137344
5,0.361699303133
6,0.356344108554
7,0.295402998025
8,0.294581252879
9,0.288016088591
10,0.278736164987
11,0.277576136645
12,0.276767872326
13,0.273419944273
14,0.272513862994
15,0.271862093579
16,0.267016494454
17,0.266827345113
18,0.265901809469
19,0.265895884699
20,0.264394167696
21,0.264158868285
22,0.26120876678
