,output_layer
0,inf
1,9.189717080075825
2,1.0497624389075175
3,0.4598521890143916
4,0.45525455670937126
5,0.45244197057308305
6,0.3739177711399324
7,0.34968391440287794
8,0.3267862655418908
9,0.319784403075815
10,0.317505237985169
11,0.3172301812721969
12,0.3171814452336609
13,0.3171670339566621
14,0.31716648584228235
15,0.3171626034806645
16,0.3171624918305778
17,0.3171598497905003
18,0.31715903747953667
19,0.3170838132780528
