,hidden_layer
0,inf
1,0.44178407523044116
2,0.4153202408733023
3,0.39517254231277416
4,0.3373747037243908
5,0.3172301812721969
6,0.3171814452336609
7,0.3171670360364023
8,0.3171670339566621
9,0.3171626034806645
10,0.31685336469021047
