,model
0,inf
1,0.5657280417626057
2,0.5137166549349329
3,0.5136436007746926
4,0.34970094213314595
5,0.34954133944827254
6,0.3172301812721969
7,0.3171814452336609
8,0.31718119243011106
9,0.3171811923970819
10,0.3171670339566621
11,0.3171626034806645
12,0.31716260343594094
13,0.31716233942492206
14,0.3170318152663675
15,0.31703162682318037
16,0.3164416806460914
17,0.31644168054627636
18,0.31644167976656107
