,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.155238355491,0.155238355491,0.155238355491,0.155238355491,0.15444790827299998,0.15444790827299998,0.15444790827299998,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.132407018828,0.119833677369,0.11865719622899999,0.11865719622899999,0.118456614352,0.118456614352,0.118456614352,0.118456614352,0.118456614352,0.118456614352,0.114370893672,0.114370893672,0.114370893672,0.114370893672,0.112004151535,0.11131551928899999,0.109720880765,0.109720880765,0.108794021739,0.108794021739,0.106908697464,0.106908697464,0.10674221962000001,0.10674221962000001,0.10463089557000001,0.10463089557000001,0.10282561885500001,0.102824272063,0.101953716886,0.10076505227,0.100260458941,0.0996486332046,0.0996486332046,0.09940556243960001,0.09940556243960001,0.0973823341932,0.0970855287228,0.09668281059289999,0.0953485748924,0.0953485748924,0.0916323157061,0.0916323157061,0.0916323157061,0.0916323157061,0.0916323157061,0.0916323157061,0.0909059125748,0.0909059125748,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597,0.0889149363597
1,0.15805039306500002,0.149463710964,0.149463710964,0.149463710964,0.149463710964,0.149463710964,0.149463710964,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.147564929595,0.143835838844,0.143835838844,0.143835838844,0.143835838844,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.143606734731,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047,0.139361984047
2,0.15783740935499999,0.157825900972,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.144179992445,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.142042979761,0.141382003651,0.141036228006,0.139037372405,0.138405547356,0.138405547356,0.138405547356,0.138405547356,0.1373730931,0.1373730931,0.13670852061799998,0.134571788837,0.134571788837,0.11566622853,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.11111001142100001,0.110572275341,0.107074766273,0.10550863543099999,0.103230587935,0.101134963323,0.10055459950500001,0.10019753989600001,0.100160654451,0.09986755773520001,0.09909635998579999,0.095138022696,0.095138022696,0.095138022696,0.095138022696,0.095138022696,0.095138022696,0.095138022696,0.095138022696,0.095138022696
3,0.158511442649,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.157911153799,0.15756380866,0.157480720382,0.156230496138,0.156230496138,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.14903382114900002,0.146781164898,0.146781164898,0.132010203178,0.129460914253,0.129460914253,0.128457989331,0.128457989331,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376,0.126191610376
4,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.136959478167,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.135694802413,0.134398748707,0.11759595713,0.111899641137,0.1066203181,0.0991159124141,0.0991159124141,0.0950642978959,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0950376228246,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472,0.0806714350472
5,0.155628318061,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.148773897459,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.140041060187,0.129570344305,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811,0.114065283811
6,0.157722353823,0.157722353823,0.15737384800999998,0.157356114228,0.156453497618,0.156453497618,0.156453497618,0.156453497618,0.155365288425,0.15458013470100002,0.149097652544,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256,0.134780112256
7,0.156183437828,0.15499916388,0.15499916388,0.145694483676,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.133162194102,0.132689154898,0.132689154898,0.132689154898,0.132689154898,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.130996683571,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.11574264367900002,0.114040819246,0.106931182771,0.10532013998199999,0.10532013998199999,0.10532013998199999,0.10532013998199999,0.102174952912,0.102174952912,0.102174952912,0.102174952912,0.09590197362069999,0.09582892007169999,0.0905265520892,0.0895944956621,0.08910997769760001,0.08716998488399999,0.0863653493977,0.08623548814760001,0.08499736490710001,0.0849766114084,0.0826715464177
8,0.157784008735,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157698728884,0.157504806656,0.148303416316,0.148303416316,0.148303416316,0.148303416316,0.148303416316,0.148303416316,0.148303416316,0.148303416316,0.146203688048,0.14216572957499998,0.141858642608,0.13885899342,0.135898641244,0.134162509762,0.129749720741,0.128540984155,0.127529768342,0.127529768342,0.127529768342,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.126102003637,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.11496321295999998,0.10135529623600001,0.10135529623600001,0.10135529623600001,0.10135529623600001,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366,0.0999792163366
9,0.155302817066,0.155302817066,0.155302817066,0.155302817066,0.155302817066,0.155302817066,0.155302817066,0.155289207347,0.155289207347,0.155289207347,0.155289207347,0.155289207347,0.155289207347,0.154138530023,0.154138530023,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.139475552312,0.133537569139,0.106917641711,0.106917641711,0.106917641711,0.106917641711,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.09327960823270001,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002,0.08504316237230002
