,weights
0,inf
1,2.192056248375707
2,2.1911938984790513
3,1.8474487270111586
4,0.414425499053553
5,0.3909637546556444
6,0.3854445370198873
7,0.3253514276484669
8,0.3191326906295778
9,0.3171051317371573
10,0.3138725684728012
11,0.31210240840417824
12,0.3095880443213638
13,0.3072738108514103
14,0.30467360520554404
15,0.3033870769634863
16,0.2989477479903157
17,0.29618348876657546
18,0.2960003613874022
19,0.278662627491072
20,0.2783556055797838
21,0.27348221172663983
22,0.2696310803882747
23,0.2695798919800676
24,0.2693916426004961
25,0.2693613482652578
26,0.26934617222760043
27,0.26466098467079824
28,0.26311471909507095
29,0.2600721248028479
30,0.2510667880452671
31,0.2486588967833849
32,0.24185850270173964
33,0.24047472879967322
34,0.24008860550468103
35,0.23883891510026006
36,0.23622543572970534
37,0.23590677593555137
38,0.23530711827542364
39,0.234876766131175
40,0.23429548384904902
41,0.2337786460851893
42,0.23372682559813993
43,0.23259219231936248
44,0.22606508663054709
45,0.22590150907974538
46,0.22500433857436228
47,0.22482611399416344
48,0.22455524146000327
49,0.2236327671815943
50,0.22238986111324321
51,0.22237310028688076
52,0.22153985809334217
53,0.22122606047590335
54,0.22009667543512543
55,0.21813877991605743
56,0.21805429222610878
57,0.21751349320688676
58,0.21744543977560038
59,0.2155846211416028
60,0.21486894269745868
61,0.2148502691147872
62,0.21447606538131533
63,0.2141528049165078
64,0.21399756113240684
65,0.21296284918300834
66,0.21162903436034125
67,0.21139669480484555
68,0.21103908003808733
69,0.21088912730707102
70,0.21075734925042783
71,0.21062147046636978
72,0.20986173845174907
73,0.20986104313023693
74,0.20953868320393523
75,0.2094241744260014
76,0.20933483562134111
77,0.2091444775301239
78,0.20912566064839191
79,0.20904247399262985
80,0.20904034071213556
81,0.2089200554185517
82,0.2087654188534259
83,0.20870167453889105
84,0.20864114797555763
85,0.2083131799754845
86,0.20828625796488823
87,0.20826885748038582
88,0.20826604947368416
89,0.20825407543566637
90,0.20813123207997225
91,0.20811505410412617
92,0.20809096380986264
93,0.20776138668750627
94,0.20759396881366574
95,0.2075275023498445
96,0.20741796387152409
97,0.20740688408546537
98,0.2073474312648632
99,0.20721574847998914
100,0.20720379407848713
101,0.2071726195266613
102,0.2071657634498445
103,0.20716573060891783
104,0.20709435866256978
105,0.2070454810108125
106,0.20704518580630946
107,0.20699728092421804
108,0.2069941176226628
109,0.20697584163230545
