,best_cost
0,0.3274725121644464
1,0.3156359601361801
2,0.30424818511587953
3,0.30424818511587953
4,0.30424818511587953
5,0.30424818511587953
6,0.30424818511587953
7,0.27679533055432926
8,0.26903220111611886
9,0.2642751166342008
10,0.25462127600206835
11,0.24831463269588228
12,0.24394177623166488
13,0.23496664676161394
14,0.22942520337141184
15,0.22222095145418239
16,0.2170608226321564
17,0.20669506746509403
18,0.18846297395179595
19,0.18154038872102912
20,0.17995809643892183
21,0.1791582693861115
22,0.17876197531166785
23,0.1776593992146459
24,0.17750535810423762
25,0.17575542339180175
26,0.17499514437448196
27,0.17499514437448196
28,0.17499514437448196
29,0.17499514437448196
30,0.17499514437448196
31,0.17499514437448196
32,0.17499514437448196
33,0.17499514437448196
34,0.17499514437448196
35,0.17499514437448196
36,0.17499514437448196
37,0.17499514437448196
38,0.17499514437448196
39,0.17499514437448196
40,0.17499514437448196
41,0.1741739667589963
42,0.1741739667589963
43,0.1741739667589963
44,0.1741739667589963
45,0.1741739667589963
46,0.1741739667589963
47,0.1741739667589963
48,0.1741739667589963
49,0.1741739667589963
50,0.1741739667589963
51,0.1741739667589963
52,0.1741739667589963
53,0.1741739667589963
54,0.1741739667589963
55,0.1741739667589963
56,0.1741739667589963
57,0.1741739667589963
58,0.1741739667589963
59,0.1741739667589963
60,0.1741739667589963
61,0.1741739667589963
62,0.1741739667589963
63,0.1741739667589963
64,0.1741739667589963
65,0.1741739667589963
66,0.1741739667589963
67,0.1741739667589963
68,0.17360805818674432
69,0.17256383758809665
70,0.16939365331204798
71,0.16929896945534992
72,0.16929896945534992
73,0.16929896945534992
74,0.16929896945534992
75,0.16929896945534992
76,0.16929896945534992
77,0.16929896945534992
78,0.16929896945534992
79,0.16929896945534992
80,0.16929896945534992
81,0.16929896945534992
82,0.16929896945534992
83,0.16929896945534992
84,0.16929896945534992
85,0.16929896945534992
86,0.16929896945534992
87,0.16929896945534992
88,0.16929896945534992
89,0.16929896945534992
90,0.16929896945534992
91,0.16929896945534992
92,0.16929896945534992
93,0.16929896945534992
94,0.16929896945534992
95,0.16929896945534992
96,0.16929896945534992
97,0.16929896945534992
98,0.16929896945534992
99,0.16929896945534992
