,weights
0,inf
1,0.5183661274594771
2,0.5161314957889866
3,0.5089663045871832
4,0.5037521435934907
5,0.4860247680253118
6,0.4835149923560792
7,0.4796166508897407
8,0.47317476394978897
9,0.4573756820551809
10,0.3293287500703848
11,0.3293183338949087
12,0.3293033380795008
13,0.32812288445662774
14,0.3281149500018237
15,0.32809508062953685
16,0.3279886679977138
17,0.3275569767653236
18,0.3267104899367155
19,0.3181824303342637
20,0.30903910946353585
21,0.3071782513167689
22,0.3060869979814952
23,0.305677867786798
24,0.3055358753512672
25,0.3026785746096355
26,0.300517372002964
27,0.30003454503013494
28,0.2987691259455995
29,0.2983080268999906
30,0.2979183848599166
31,0.2960182268852638
32,0.2957100838280519
33,0.29498683048821517
34,0.2944797405562478
35,0.2915754474102791
36,0.2912475227565894
37,0.28221984542544626
38,0.28009281176970763
39,0.2778452611818152
40,0.27252815013416326
41,0.2688910292692742
42,0.2686873079085972
43,0.26710327651791455
44,0.26689159664179823
45,0.2661372417003963
46,0.2647844663419836
47,0.26387447927868196
48,0.26184181988128447
49,0.26091035599120493
50,0.25767128367884573
51,0.2561503705978401
52,0.2526542159106831
53,0.25057357403417074
54,0.2499987521365012
55,0.24778319980768063
56,0.24599204945921546
57,0.24560178532765423
58,0.24316676203964901
59,0.24128155631785553
60,0.23911746949859336
61,0.23837193271674792
62,0.23621928550044358
63,0.2357280390517411
64,0.23521366640608124
65,0.2348239360222914
66,0.2323408544732873
67,0.22945466855422159
68,0.22830357380395552
69,0.22760881476099942
70,0.2273082074989442
71,0.22569386105815842
72,0.22563323105738148
73,0.22118049128969303
74,0.2193372560644914
75,0.21679449751278623
76,0.2152597639205552
77,0.21199678065013058
78,0.21154562149911388
79,0.2085520945975368
80,0.20641059187559258
81,0.20637905406223955
82,0.20582591923486482
83,0.20430690373540694
84,0.20409286623672548
85,0.2035186315743431
86,0.20234929585988326
87,0.2021916333452518
88,0.19803273952453013
89,0.19788533527432772
90,0.19655111812348863
91,0.19617520704045302
92,0.19207533049688882
