,hidden_layer
0,inf
1,15820.01625809464
2,1453.3411059387993
3,630.2762111951432
4,482.01553862188683
5,219.96800452185835
6,0.4194231672790663
7,0.37899704710812104
8,0.3780208307381659
9,0.3748995277332431
10,0.34334226354433106
11,0.33923978437739083
12,0.33240476195532853
13,0.3324026508433009
14,0.3324020806315067
15,0.3323995428377779
16,0.33239761827815445
17,0.3174026987487976
18,0.3170836608639216
19,0.3170128393550825
20,0.31699527357518503
21,0.31669014260127387
22,0.3166622693596197
23,0.31638621368795805
24,0.3163259425728794
25,0.311773006121132
26,0.31168285228247533
27,0.3114103656334067
28,0.3113457959395966
29,0.3111788275287272
30,0.3103246869516178
31,0.3098027194389166
32,0.3010544828255843
33,0.3010086699531041
34,0.3010054703672081
35,0.3009687686212602
36,0.3001781871679875
37,0.29061270010939116
38,0.2886643445666089
39,0.2864215049134358
40,0.2712424044628765
41,0.2692886994360011
42,0.26918635456345535
43,0.2690817408360576
44,0.25874229804317406
45,0.2572837615174245
46,0.2569516013538351
47,0.25574177797181513
48,0.25525103719921133
49,0.25339374311051915
50,0.2530196740979254
51,0.2503638874601979
52,0.25023156628847165
53,0.24984074084758945
54,0.248983719984743
55,0.24878463874477624
56,0.24867028233018001
57,0.2377685121019925
58,0.23320715156268632
59,0.22702310928318853
60,0.2206140188689868
61,0.21814391393145796
62,0.21766005425724722
63,0.21762850793136337
64,0.21706083261833384
65,0.2165146108437591
66,0.21455784021161725
67,0.2141366197250087
68,0.21183867060113293
69,0.21183382784930638
70,0.2117947981893998
71,0.21178689985479654
72,0.21143121185358882
73,0.21068222288757507
74,0.21010318763788155
75,0.20928688871099319
76,0.20876798586628578
77,0.20874253593936812
