,weights
0,inf
1,2.556145607431676
2,2.556145538049245
3,2.545253898830897
4,2.5442492350788464
5,2.5441782151627512
6,2.54412837867506
7,0.7804801617446676
8,0.7569401137279534
9,0.7543582341432206
10,0.6983752547298949
11,0.600872595051115
12,0.5576211841844201
13,0.5145516204572457
14,0.44349360977766916
15,0.39694248274225946
16,0.34316221525035784
17,0.34315000633743836
18,0.3431478884569529
19,0.3396770783811366
20,0.3379625281795119
21,0.32901200332105185
22,0.3270105581271857
23,0.31501295313025746
24,0.3149026435849538
25,0.3147507164230653
26,0.31418177687114346
27,0.31390379976423854
28,0.3137781039434689
29,0.3112208488023313
30,0.31067353179467466
31,0.31007033070499557
32,0.3082596188941292
33,0.30546939238660703
34,0.30371736445590525
35,0.303682670979649
36,0.30000351113369017
37,0.2997611001921086
38,0.2996780789675126
39,0.2994949660144818
40,0.29913264562859937
41,0.2979745154307695
42,0.29431994649539606
43,0.2925502555397016
44,0.29231743460394966
45,0.29036858081987726
46,0.2855954594574211
47,0.28016759548480025
48,0.27883802546287906
49,0.27683299841303705
50,0.25967822927442497
51,0.258143216996762
52,0.25766904963543297
53,0.25347033717565937
54,0.24898144906172753
55,0.24855971343927763
56,0.24809158656271318
57,0.239143480710237
58,0.23581690205711753
59,0.23274222337264702
60,0.23264979254715643
61,0.23142849579103172
62,0.22595711125708337
63,0.22350741007486566
64,0.22280899851442157
65,0.2203696096960608
66,0.22020704882949224
67,0.21945782125514549
68,0.21933367560022207
69,0.2191028184395815
70,0.21885291911443797
71,0.21830002084316846
72,0.21814770064740321
73,0.2179464313013394
74,0.21771094351955106
75,0.2176827084592164
76,0.2176161535604517
77,0.21743326256088472
78,0.21736407360178034
79,0.21734011999202396
80,0.21729408199809525
81,0.21713492937252024
82,0.21713471132871293
83,0.2171159197708231
84,0.2168579737639268
85,0.21675961458525034
